# dataset: GeoCSV 2.0
# delimiter: ,
# SID: IU_HRV_00_BHZ
# sample_count: 2400
# sample_rate_hz: 20
# start_time: 2020-11-08T14:10:00.019538Z
# latitude_deg: 42.5064
# longitude_deg: -71.5583
# elevation_m: 200.0
# depth_m: 0.0
# azimuth_deg: 0.0
# dip_deg: -90
# instrument: Streckeisen STS-1VBB w/E300
# scale_factor: 4.24828E9
# scale_frequency_hz: 0.05
# scale_units: m/s
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2020-11-08T14:10:10.019538Z, 5486
2020-11-08T14:10:10.069538Z, 5474
2020-11-08T14:10:10.119538Z, 5457
2020-11-08T14:10:10.169538Z, 5381
2020-11-08T14:10:10.219538Z, 5352
2020-11-08T14:10:10.269538Z, 5379
2020-11-08T14:10:10.319538Z, 5312
2020-11-08T14:10:10.369538Z, 5378
2020-11-08T14:10:10.419538Z, 5370
2020-11-08T14:10:10.469538Z, 5304
2020-11-08T14:10:10.519538Z, 5285
2020-11-08T14:10:10.569538Z, 5252
2020-11-08T14:10:10.619538Z, 5299
2020-11-08T14:10:10.669538Z, 5220
2020-11-08T14:10:10.719538Z, 5222
2020-11-08T14:10:10.769538Z, 5231
2020-11-08T14:10:10.819538Z, 5108
2020-11-08T14:10:10.869538Z, 5126
2020-11-08T14:10:10.919538Z, 5066
2020-11-08T14:10:10.969538Z, 4979
2020-11-08T14:10:11.019538Z, 5005
2020-11-08T14:10:11.069538Z, 4967
2020-11-08T14:10:11.119538Z, 4878
2020-11-08T14:10:11.169538Z, 4840
2020-11-08T14:10:11.219538Z, 4742
2020-11-08T14:10:11.269538Z, 4672
2020-11-08T14:10:11.319538Z, 4664
2020-11-08T14:10:11.369538Z, 4572
2020-11-08T14:10:11.419538Z, 4553
2020-11-08T14:10:11.469538Z, 4480
2020-11-08T14:10:11.519538Z, 4366
2020-11-08T14:10:11.569538Z, 4292
2020-11-08T14:10:11.619538Z, 4265
2020-11-08T14:10:11.669538Z, 4193
2020-11-08T14:10:11.719538Z, 3996
2020-11-08T14:10:11.769538Z, 3956
2020-11-08T14:10:11.819538Z, 3878
2020-11-08T14:10:11.869538Z, 3756
2020-11-08T14:10:11.919538Z, 3710
2020-11-08T14:10:11.969538Z, 3651
2020-11-08T14:10:12.019538Z, 3588
2020-11-08T14:10:12.069538Z, 3401
2020-11-08T14:10:12.119538Z, 3305
2020-11-08T14:10:12.169538Z, 3298
2020-11-08T14:10:12.219538Z, 3157
2020-11-08T14:10:12.269538Z, 3108
2020-11-08T14:10:12.319538Z, 3113
2020-11-08T14:10:12.369538Z, 3026
2020-11-08T14:10:12.419538Z, 2968
2020-11-08T14:10:12.469538Z, 2943
2020-11-08T14:10:12.519538Z, 2942
